execution_count,total_worker_time,min_worker_time,max_worker_time,total_physical_reads,min_physical_reads,max_physical_reads,total_logical_reads,min_logical_reads,max_logical_reads,total_logical_writes,min_logical_writes,max_logical_writes,total_clr_time,min_clr_time,max_clr_time,total_elapsed_time,min_elapsed_time,max_elapsed_time,db_name,timestamp,hash
2,1787,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,1788,693,26190,msdb,10/25/2020 05:59:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,454,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,454,429,1262,msdb,10/25/2020 05:59:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,862,276,620,0,0,0,344,172,172,0,0,0,0,0,0,864,276,620,,10/25/2020 05:59:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,39,36,146,0,0,0,0,0,0,0,0,0,0,0,0,39,36,147,msdb,10/25/2020 05:59:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,953,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,953,851,1874,msdb,10/25/2020 05:59:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
1,702,663,2410,0,0,0,6,0,8,0,0,0,0,0,0,702,664,2411,msdb,10/25/2020 05:59:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,107,46,181,0,0,0,4,2,2,0,0,0,0,0,0,108,47,182,,10/25/2020 05:59:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,686,637,1329,0,0,0,6,0,8,0,0,0,0,0,0,687,638,1330,msdb,10/25/2020 05:59:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,1004,456,954,0,0,0,344,172,172,0,0,0,0,0,0,1004,456,955,,10/25/2020 05:59:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,8462,4035,18159,0,0,0,34,17,17,0,0,0,0,0,0,8584,4100,374180,msdb,10/25/2020 05:59:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,6799,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,6890,3116,165276,msdb,10/25/2020 05:59:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,109,40,276,0,0,0,6,3,3,0,0,0,0,0,0,111,40,276,master,10/25/2020 05:59:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,52,48,169,0,0,0,0,0,0,0,0,0,0,0,0,51,48,169,msdb,10/25/2020 05:59:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,482,152,721,0,0,0,12,0,8,0,0,0,0,0,0,483,208,721,msdb,10/25/2020 05:59:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,44,17,415,0,0,0,6,3,3,0,0,0,0,0,0,45,17,415,msdb,10/25/2020 05:59:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,870,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,871,836,4389,msdb,10/25/2020 05:59:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,289,114,451,0,0,0,10,5,5,0,0,0,0,0,0,289,114,451,msdb,10/25/2020 05:59:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,916,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,916,422,1210,,10/25/2020 05:59:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
4,3223,619,3773,0,0,0,582,144,156,0,0,0,0,0,0,3226,620,3774,msdb,10/25/2020 05:59:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
6,976,108,17422,0,0,0,36,6,6,0,0,0,0,0,0,977,108,17423,msdb,10/25/2020 05:59:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1865,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,1866,1744,3363,msdb,10/25/2020 05:59:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,898,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,898,422,1210,,10/25/2020 06:00:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,1771,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,1771,693,26190,msdb,10/25/2020 06:00:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,451,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,452,429,1262,msdb,10/25/2020 06:00:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,567,275,620,0,0,0,344,172,172,0,0,0,0,0,0,567,275,620,,10/25/2020 06:00:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,39,36,146,0,0,0,0,0,0,0,0,0,0,0,0,39,36,147,msdb,10/25/2020 06:00:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,921,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,921,851,1874,msdb,10/25/2020 06:00:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,101,46,181,0,0,0,4,2,2,0,0,0,0,0,0,101,47,182,,10/25/2020 06:00:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,8844,4035,18159,0,0,0,34,17,17,0,0,0,0,0,0,8987,4100,374180,msdb,10/25/2020 06:00:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,1907,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,1908,1744,3363,msdb,10/25/2020 06:00:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
1,694,663,2410,0,0,0,6,0,8,0,0,0,0,0,0,695,664,2411,msdb,10/25/2020 06:00:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,6683,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,6770,3116,165276,msdb,10/25/2020 06:00:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,139,40,276,0,0,0,6,3,3,0,0,0,0,0,0,139,40,276,master,10/25/2020 06:00:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,50,48,169,0,0,0,0,0,0,0,0,0,0,0,0,51,48,169,msdb,10/25/2020 06:00:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,480,152,721,0,0,0,12,0,8,0,0,0,0,0,0,481,208,721,msdb,10/25/2020 06:00:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,45,17,415,0,0,0,6,3,3,0,0,0,0,0,0,46,17,415,msdb,10/25/2020 06:00:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,856,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,856,836,4389,msdb,10/25/2020 06:00:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
1,685,637,1329,0,0,0,6,0,8,0,0,0,0,0,0,686,638,1330,msdb,10/25/2020 06:00:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,316,114,451,0,0,0,10,5,5,0,0,0,0,0,0,317,114,451,msdb,10/25/2020 06:00:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
4,2707,619,3773,0,0,0,579,144,156,0,0,0,0,0,0,2708,620,3774,msdb,10/25/2020 06:00:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
6,967,108,17422,0,0,0,36,6,6,0,0,0,0,0,0,968,108,17423,msdb,10/25/2020 06:00:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
2,999,456,954,0,0,0,344,172,172,0,0,0,0,0,0,999,456,955,,10/25/2020 06:00:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,1862,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,1863,693,26190,msdb,10/25/2020 06:01:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,467,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,467,429,1262,msdb,10/25/2020 06:01:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
1,55,36,146,0,0,0,0,0,0,0,0,0,0,0,0,55,36,147,msdb,10/25/2020 06:01:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1064,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,1066,851,1874,msdb,10/25/2020 06:01:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,107,46,181,0,0,0,4,2,2,0,0,0,0,0,0,107,47,182,,10/25/2020 06:01:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,637,636,1329,0,0,0,6,0,8,0,0,0,0,0,0,637,636,1330,msdb,10/25/2020 06:01:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,1031,456,954,0,0,0,344,172,172,0,0,0,0,0,0,1032,456,955,,10/25/2020 06:01:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,10614,4035,18159,0,0,0,34,17,17,0,0,0,0,0,0,28837,4100,374180,msdb,10/25/2020 06:01:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,803,663,2410,0,0,0,6,0,8,0,0,0,0,0,0,804,664,2411,msdb,10/25/2020 06:01:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,8915,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,9175,3116,165276,msdb,10/25/2020 06:01:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,111,40,276,0,0,0,6,3,3,0,0,0,0,0,0,111,40,276,master,10/25/2020 06:01:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,66,48,169,0,0,0,0,0,0,0,0,0,0,0,0,66,48,169,msdb,10/25/2020 06:01:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,46,17,415,0,0,0,6,3,3,0,0,0,0,0,0,45,17,415,msdb,10/25/2020 06:01:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,1138,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,1139,836,4389,msdb,10/25/2020 06:01:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,302,114,451,0,0,0,10,5,5,0,0,0,0,0,0,302,114,451,msdb,10/25/2020 06:01:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,922,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,922,422,1210,,10/25/2020 06:01:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,5621,2599,71061,0,0,16,0,0,64,0,0,0,0,0,0,8122,3081,155853,master,10/25/2020 06:01:03,ee0e8737baa78a65187d9bd08e8705f87e539394b8d4ee9aca8408f1e4841da8
4,4065,619,3773,0,0,0,579,144,156,0,0,0,0,0,0,4067,620,3774,msdb,10/25/2020 06:01:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
2,599,275,620,0,0,0,344,172,172,0,0,0,0,0,0,599,275,620,,10/25/2020 06:01:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
2,469,152,721,0,0,0,12,0,8,0,0,0,0,0,0,471,208,721,msdb,10/25/2020 06:01:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
6,996,108,17422,0,0,0,36,6,6,0,0,0,0,0,0,997,108,17423,msdb,10/25/2020 06:01:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1857,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,1858,1744,3363,msdb,10/25/2020 06:01:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,1840,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,1840,693,26190,msdb,10/25/2020 06:02:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,548,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,548,429,1262,msdb,10/25/2020 06:02:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,689,275,620,0,0,0,344,172,172,0,0,0,0,0,0,690,275,620,,10/25/2020 06:02:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,39,36,146,0,0,0,0,0,0,0,0,0,0,0,0,39,36,147,msdb,10/25/2020 06:02:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,948,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,948,851,1874,msdb,10/25/2020 06:02:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,103,46,181,0,0,0,4,2,2,0,0,0,0,0,0,104,47,182,,10/25/2020 06:02:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,708,636,1329,0,0,0,6,0,8,0,0,0,0,0,0,709,636,1330,msdb,10/25/2020 06:02:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,996,456,954,0,0,0,344,172,172,0,0,0,0,0,0,996,456,955,,10/25/2020 06:02:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,8757,4035,18159,0,0,0,34,17,17,0,0,0,0,0,0,8892,4100,374180,msdb,10/25/2020 06:02:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,675,663,2410,0,0,0,6,0,8,0,0,0,0,0,0,676,664,2411,msdb,10/25/2020 06:02:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,6817,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,6950,3116,165276,msdb,10/25/2020 06:02:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,114,40,276,0,0,0,6,3,3,0,0,0,0,0,0,114,40,276,master,10/25/2020 06:02:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,62,48,169,0,0,0,0,0,0,0,0,0,0,0,0,62,48,169,msdb,10/25/2020 06:02:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,463,152,721,0,0,0,12,0,8,0,0,0,0,0,0,464,208,721,msdb,10/25/2020 06:02:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,44,17,415,0,0,0,6,3,3,0,0,0,0,0,0,44,17,415,msdb,10/25/2020 06:02:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,914,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,914,836,4389,msdb,10/25/2020 06:02:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,285,114,451,0,0,0,10,5,5,0,0,0,0,0,0,287,114,451,msdb,10/25/2020 06:02:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,912,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,913,422,1210,,10/25/2020 06:02:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
4,3232,619,3773,0,0,0,579,144,156,0,0,0,0,0,0,3234,620,3774,msdb,10/25/2020 06:02:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
6,996,108,17422,0,0,0,36,6,6,0,0,0,0,0,0,998,108,17423,msdb,10/25/2020 06:02:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1934,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,1935,1744,3363,msdb,10/25/2020 06:02:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,2517,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,2518,693,26190,msdb,10/25/2020 06:03:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,684,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,685,429,1262,msdb,10/25/2020 06:03:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,729,275,620,0,0,0,344,172,172,0,0,0,0,0,0,729,275,620,,10/25/2020 06:03:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,58,36,146,0,0,0,0,0,0,0,0,0,0,0,0,59,36,147,msdb,10/25/2020 06:03:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1360,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,1362,851,1874,msdb,10/25/2020 06:03:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
1,1035,663,2410,0,0,0,6,0,8,0,0,0,0,0,0,1036,664,2411,msdb,10/25/2020 06:03:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,117,46,181,0,0,0,4,2,2,0,0,0,0,0,0,117,47,182,,10/25/2020 06:03:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,2266,636,2265,0,0,0,6,0,8,0,0,0,0,0,0,2267,636,2266,msdb,10/25/2020 06:03:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,1286,456,954,0,0,0,344,172,172,0,0,0,0,0,0,1287,456,955,,10/25/2020 06:03:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,8654,4035,18159,0,0,0,34,17,17,0,0,0,0,0,0,8800,4100,374180,msdb,10/25/2020 06:03:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,6566,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,6661,3116,165276,msdb,10/25/2020 06:03:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,125,40,276,0,0,0,6,3,3,0,0,0,0,0,0,126,40,276,master,10/25/2020 06:03:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,73,48,169,0,0,0,0,0,0,0,0,0,0,0,0,74,48,169,msdb,10/25/2020 06:03:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,648,152,721,0,0,0,12,0,8,0,0,0,0,0,0,651,208,721,msdb,10/25/2020 06:03:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,62,17,415,0,0,0,6,3,3,0,0,0,0,0,0,63,17,415,msdb,10/25/2020 06:03:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,1176,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,1177,836,4389,msdb,10/25/2020 06:03:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,299,114,451,0,0,0,10,5,5,0,0,0,0,0,0,299,114,451,msdb,10/25/2020 06:03:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1159,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,1159,422,1210,,10/25/2020 06:03:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
6,1353,108,17422,0,0,0,36,6,6,0,0,0,0,0,0,1355,108,17423,msdb,10/25/2020 06:03:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,2649,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,2649,1744,3363,msdb,10/25/2020 06:03:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
4,3117,619,3773,0,0,0,582,144,156,0,0,0,0,0,0,3119,620,3774,msdb,10/25/2020 06:03:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
2,1870,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,1871,693,26190,msdb,10/25/2020 06:04:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,455,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,455,429,1262,msdb,10/25/2020 06:04:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,633,275,620,0,0,0,344,172,172,0,0,0,0,0,0,633,275,620,,10/25/2020 06:04:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,45,36,146,0,0,0,0,0,0,0,0,0,0,0,0,46,36,147,msdb,10/25/2020 06:04:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,997,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,997,851,1874,msdb,10/25/2020 06:04:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,108,46,181,0,0,0,4,2,2,0,0,0,0,0,0,108,47,182,,10/25/2020 06:04:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,670,636,2265,0,0,0,6,0,8,0,0,0,0,0,0,671,636,2266,msdb,10/25/2020 06:04:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,1010,456,954,0,0,0,344,172,172,0,0,0,0,0,0,1011,456,955,,10/25/2020 06:04:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,8550,4035,18159,0,0,0,34,17,17,0,0,0,0,0,0,8690,4100,374180,msdb,10/25/2020 06:04:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,685,663,2410,0,0,0,6,0,8,0,0,0,0,0,0,685,664,2411,msdb,10/25/2020 06:04:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,6804,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,6895,3116,165276,msdb,10/25/2020 06:04:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
1,75,40,276,0,0,0,3,3,3,0,0,0,0,0,0,75,40,276,master,10/25/2020 06:04:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,59,48,169,0,0,0,0,0,0,0,0,0,0,0,0,59,48,169,msdb,10/25/2020 06:04:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,484,152,721,0,0,0,12,0,8,0,0,0,0,0,0,485,208,721,msdb,10/25/2020 06:04:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,47,17,415,0,0,0,6,3,3,0,0,0,0,0,0,47,17,415,msdb,10/25/2020 06:04:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,869,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,871,836,4389,msdb,10/25/2020 06:04:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,302,114,451,0,0,0,10,5,5,0,0,0,0,0,0,302,114,451,msdb,10/25/2020 06:04:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,920,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,920,422,1210,,10/25/2020 06:04:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
4,2737,619,3773,0,0,0,579,144,156,0,0,0,0,0,0,2739,620,3774,msdb,10/25/2020 06:04:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
6,957,108,17422,0,0,0,36,6,6,0,0,0,0,0,0,958,108,17423,msdb,10/25/2020 06:04:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1922,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,1923,1744,3363,msdb,10/25/2020 06:04:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,1987,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,1987,693,26190,msdb,10/25/2020 06:05:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,452,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,452,429,1262,msdb,10/25/2020 06:05:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,597,275,620,0,0,0,344,172,172,0,0,0,0,0,0,597,275,620,,10/25/2020 06:05:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,39,36,146,0,0,0,0,0,0,0,0,0,0,0,0,38,36,147,msdb,10/25/2020 06:05:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1014,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,1015,851,1874,msdb,10/25/2020 06:05:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,7243,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,7348,3116,165276,msdb,10/25/2020 06:05:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,103,46,181,0,0,0,4,2,2,0,0,0,0,0,0,103,47,182,,10/25/2020 06:05:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,701,636,2265,0,0,0,6,0,8,0,0,0,0,0,0,701,636,2266,msdb,10/25/2020 06:05:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,1037,456,954,0,0,0,344,172,172,0,0,0,0,0,0,1037,456,955,,10/25/2020 06:05:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,11064,4035,18159,0,0,0,34,17,17,0,0,0,0,0,0,18636,4100,374180,msdb,10/25/2020 06:05:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,676,663,2410,0,0,0,6,0,8,0,0,0,0,0,0,678,664,2411,msdb,10/25/2020 06:05:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,133,40,276,0,0,0,6,3,3,0,0,0,0,0,0,134,40,276,master,10/25/2020 06:05:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,52,48,169,0,0,0,0,0,0,0,0,0,0,0,0,52,48,169,msdb,10/25/2020 06:05:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
