execution_count,total_worker_time,min_worker_time,max_worker_time,total_physical_reads,min_physical_reads,max_physical_reads,total_logical_reads,min_logical_reads,max_logical_reads,total_logical_writes,min_logical_writes,max_logical_writes,total_clr_time,min_clr_time,max_clr_time,total_elapsed_time,min_elapsed_time,max_elapsed_time,db_name,timestamp,hash
6117,354452,20,9394,0,0,32,19439,3,19,144,0,5,0,0,0,391868,20,22739,StackOverflow2010,10/23/2020 14:07:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
55,1504522,23611,92218,0,0,49,33055,601,683,2,0,2,0,0,0,2093806,23805,294711,StackOverflow2010,10/23/2020 14:07:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
2,1038,298,652,0,0,0,344,172,172,0,0,0,0,0,0,1038,298,653,,10/23/2020 14:07:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,76,37,139,0,0,0,0,0,0,0,0,0,0,0,0,77,37,139,msdb,10/23/2020 14:07:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1560,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1561,924,2065,msdb,10/23/2020 14:07:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
51,50420,623,3617,0,0,32,20099,393,441,1,0,3,0,0,0,50437,623,7078,StackOverflow2010,10/23/2020 14:07:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
90,111894,769,11849,0,0,4294,80330,890,2106,2,0,2,0,0,0,111928,770,98722,StackOverflow2010,10/23/2020 14:07:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,131,43,87,0,0,0,4,2,2,0,0,0,0,0,0,131,43,88,,10/23/2020 14:07:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,14034,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,186861,4380,649460,msdb,10/23/2020 14:07:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,12796,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,61114,3407,386448,msdb,10/23/2020 14:07:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,110,41,305,0,0,0,6,3,3,0,0,0,0,0,0,111,41,306,master,10/23/2020 14:07:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,84,50,153,0,0,0,0,0,0,0,0,0,0,0,0,85,50,154,msdb,10/23/2020 14:07:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
1,1074,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1075,644,1782,msdb,10/23/2020 14:07:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,938,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,940,241,1076,msdb,10/23/2020 14:07:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3902,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,3904,649,11373,msdb,10/23/2020 14:07:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,66,18,101,0,0,0,6,3,4,0,0,0,0,0,0,66,18,101,msdb,10/23/2020 14:07:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
2,400,113,529,0,0,0,10,5,85,0,0,0,0,0,0,401,113,530,msdb,10/23/2020 14:07:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1582,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1583,482,1314,,10/23/2020 14:07:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,1180,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1182,861,190587,msdb,10/23/2020 14:07:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,1684,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1685,526,1441,,10/23/2020 14:07:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,2863,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2864,1926,88271,msdb,10/23/2020 14:07:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,632,406,748,0,0,0,38,38,38,0,0,0,0,0,0,633,406,750,msdb,10/23/2020 14:07:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4700,160854,10,3639,0,0,48,14272,3,20,26,0,4,0,0,0,161836,10,65613,StackOverflow2010,10/23/2020 14:07:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,1465,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1466,133,1588,msdb,10/23/2020 14:07:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
46,93304707,1957957,2437524,0,0,10,1152620,23173,25259,2,0,2,0,0,0,67341823,1019192,3052097,StackOverflow2010,10/23/2020 14:07:02,4d3c4d181a011cf483f94cef62e02a3cac4f63dc449056fe2b3d755e1c52f114
2,2648,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2649,768,62564,msdb,10/23/2020 14:07:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
4000,243033,20,9394,0,0,32,12713,3,19,97,0,5,0,0,0,258593,20,22739,StackOverflow2010,10/23/2020 14:08:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
46,1305160,23611,92218,0,0,49,27647,601,683,2,0,2,0,0,0,2071350,23805,294711,StackOverflow2010,10/23/2020 14:08:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
2,816,298,652,0,0,0,344,172,172,0,0,0,0,0,0,817,298,653,,10/23/2020 14:08:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,55,37,139,0,0,0,0,0,0,0,0,0,0,0,0,55,37,139,msdb,10/23/2020 14:08:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1674,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1675,924,2065,msdb,10/23/2020 14:08:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
48,45608,623,3617,0,0,32,18910,393,441,0,0,3,0,0,0,45624,623,7078,StackOverflow2010,10/23/2020 14:08:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
101,125087,769,11849,0,0,4294,90154,890,2106,1,0,2,0,0,0,125127,770,98722,StackOverflow2010,10/23/2020 14:08:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,152,43,87,0,0,0,4,2,2,0,0,0,0,0,0,153,43,88,,10/23/2020 14:08:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,15758,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,339081,4380,649460,msdb,10/23/2020 14:08:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,11061,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,134657,3407,386448,msdb,10/23/2020 14:08:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,105,41,305,0,0,0,6,3,3,0,0,0,0,0,0,105,41,306,master,10/23/2020 14:08:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,75,50,153,0,0,0,0,0,0,0,0,0,0,0,0,74,50,154,msdb,10/23/2020 14:08:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
5,1613,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1616,133,1588,msdb,10/23/2020 14:08:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1262,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1263,644,1782,msdb,10/23/2020 14:08:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1119,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1122,241,1076,msdb,10/23/2020 14:08:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3989,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,3993,649,11373,msdb,10/23/2020 14:08:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
1,2923,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2925,1926,88271,msdb,10/23/2020 14:08:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
2,72,18,101,0,0,0,6,3,4,0,0,0,0,0,0,73,18,101,msdb,10/23/2020 14:08:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
2,401,113,529,0,0,0,10,5,85,0,0,0,0,0,0,402,113,530,msdb,10/23/2020 14:08:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1415,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1416,482,1314,,10/23/2020 14:08:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,1226,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1227,861,190587,msdb,10/23/2020 14:08:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,1686,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1686,526,1441,,10/23/2020 14:08:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,673,406,748,0,0,0,38,38,38,0,0,0,0,0,0,674,406,750,msdb,10/23/2020 14:08:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
5700,209355,10,3639,0,0,48,17310,3,20,31,0,5,0,0,0,231928,10,65613,StackOverflow2010,10/23/2020 14:08:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
47,94993014,1953450,2437524,4,0,10,1183336,23173,25345,1,0,2,0,0,0,71687593,1019192,3052097,StackOverflow2010,10/23/2020 14:08:02,4d3c4d181a011cf483f94cef62e02a3cac4f63dc449056fe2b3d755e1c52f114
2,2702,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2704,768,62564,msdb,10/23/2020 14:08:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1572,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1573,482,1314,,10/23/2020 14:09:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
4800,280727,20,9394,0,0,32,15249,3,19,115,0,5,0,0,0,305353,20,22739,StackOverflow2010,10/23/2020 14:09:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
46,1367106,23611,92218,0,0,49,27647,601,683,2,0,2,0,0,0,2510986,23805,294711,StackOverflow2010,10/23/2020 14:09:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
66,81402,755,11849,0,0,4294,58909,890,2106,1,0,2,0,0,0,81427,755,98722,StackOverflow2010,10/23/2020 14:09:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,980,298,652,0,0,0,344,172,172,0,0,0,0,0,0,980,298,653,,10/23/2020 14:09:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,1455,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1456,924,2065,msdb,10/23/2020 14:09:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
48,52188,623,3617,0,0,32,18908,393,441,3,0,3,0,0,0,52204,623,7078,StackOverflow2010,10/23/2020 14:09:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
1,1114,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1115,644,1782,msdb,10/23/2020 14:09:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,142,43,87,0,0,0,4,2,2,0,0,0,0,0,0,144,43,88,,10/23/2020 14:09:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,13040,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,209515,4380,649460,msdb,10/23/2020 14:09:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,10852,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,274381,3407,386448,msdb,10/23/2020 14:09:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,121,41,305,0,0,0,6,3,3,0,0,0,0,0,0,122,41,306,master,10/23/2020 14:09:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,83,50,153,0,0,0,0,0,0,0,0,0,0,0,0,83,50,154,msdb,10/23/2020 14:09:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
5,1586,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1587,133,1588,msdb,10/23/2020 14:09:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
2,1068,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1070,241,1076,msdb,10/23/2020 14:09:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3804,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,3806,649,11373,msdb,10/23/2020 14:09:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,399,113,529,0,0,0,10,5,85,0,0,0,0,0,0,400,113,530,msdb,10/23/2020 14:09:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
1,83,37,139,0,0,0,0,0,0,0,0,0,0,0,0,83,37,139,msdb,10/23/2020 14:09:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1179,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1180,861,190587,msdb,10/23/2020 14:09:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
1,48997,30045,85459,0,0,0,0,0,150,0,0,0,0,0,0,161160,30213,1442405,master,10/23/2020 14:09:02,ee0e8737baa78a65187d9bd08e8705f87e539394b8d4ee9aca8408f1e4841da8
2,1762,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1763,526,1441,,10/23/2020 14:09:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,3036,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3036,1926,88271,msdb,10/23/2020 14:09:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,641,406,748,0,0,0,38,38,38,0,0,0,0,0,0,640,406,750,msdb,10/23/2020 14:09:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4500,160339,10,3639,0,0,48,13665,3,20,24,0,5,0,0,0,161298,10,65613,StackOverflow2010,10/23/2020 14:09:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
47,95239721,1953450,2437524,0,0,10,1189239,23173,25441,4,0,2,0,0,0,69527062,1019192,3052097,StackOverflow2010,10/23/2020 14:09:02,4d3c4d181a011cf483f94cef62e02a3cac4f63dc449056fe2b3d755e1c52f114
2,67,18,101,0,0,0,6,3,4,0,0,0,0,0,0,68,18,101,msdb,10/23/2020 14:09:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
2,2594,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2595,768,62564,msdb,10/23/2020 14:09:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
3900,240993,20,9394,0,0,32,12411,3,19,94,0,5,0,0,0,272378,20,22739,StackOverflow2010,10/23/2020 14:10:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
43,1189624,23611,92218,0,0,49,25845,601,683,2,0,2,0,0,0,1885063,23805,294711,StackOverflow2010,10/23/2020 14:10:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,86,50,153,0,0,0,0,0,0,0,0,0,0,0,0,87,50,154,msdb,10/23/2020 14:10:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,864,298,652,0,0,0,344,172,172,0,0,0,0,0,0,866,298,653,,10/23/2020 14:10:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,94,37,139,0,0,0,0,0,0,0,0,0,0,0,0,94,37,139,msdb,10/23/2020 14:10:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1751,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1751,924,2065,msdb,10/23/2020 14:10:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
43,44339,623,3617,0,0,32,16949,393,441,2,0,3,0,0,0,44352,623,7078,StackOverflow2010,10/23/2020 14:10:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
94,116004,755,11849,0,0,4294,83902,890,2106,2,0,2,0,0,0,116037,755,98722,StackOverflow2010,10/23/2020 14:10:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,140,43,87,0,0,0,4,2,2,0,0,0,0,0,0,141,43,88,,10/23/2020 14:10:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,14912,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,77692,4380,649460,msdb,10/23/2020 14:10:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,12998,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,68124,3407,386448,msdb,10/23/2020 14:10:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,121,41,305,0,0,0,6,3,3,0,0,0,0,0,0,122,41,306,master,10/23/2020 14:10:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
5,1777,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1781,133,1588,msdb,10/23/2020 14:10:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1180,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1183,644,1782,msdb,10/23/2020 14:10:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1240,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1242,241,1076,msdb,10/23/2020 14:10:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,4263,649,11372,0,0,8,582,144,156,0,0,0,0,0,0,4266,649,11373,msdb,10/23/2020 14:10:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,376,113,529,0,0,0,10,5,85,0,0,0,0,0,0,376,113,530,msdb,10/23/2020 14:10:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1575,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1576,482,1314,,10/23/2020 14:10:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,1222,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1223,861,190587,msdb,10/23/2020 14:10:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,1748,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1750,526,1441,,10/23/2020 14:10:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,3836,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3839,1926,88271,msdb,10/23/2020 14:10:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,761,406,761,0,0,0,38,38,38,0,0,0,0,0,0,763,406,762,msdb,10/23/2020 14:10:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
5325,188482,10,3639,0,0,48,16165,3,20,28,0,5,0,0,0,189601,10,65613,StackOverflow2010,10/23/2020 14:10:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
24,48676305,1953450,2437524,0,0,10,607692,23173,25522,0,0,2,0,0,0,33600753,1019192,3052097,StackOverflow2010,10/23/2020 14:10:02,4d3c4d181a011cf483f94cef62e02a3cac4f63dc449056fe2b3d755e1c52f114
2,88,18,101,0,0,0,6,3,4,0,0,0,0,0,0,88,18,101,msdb,10/23/2020 14:10:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
2,3427,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,3429,768,62564,msdb,10/23/2020 14:10:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
5240,328103,20,9394,0,0,32,16669,3,19,127,0,5,0,0,0,361463,20,22739,StackOverflow2010,10/23/2020 14:11:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
40,1111358,23611,92218,0,0,49,24045,601,683,3,0,2,0,0,0,1778600,23805,294711,StackOverflow2010,10/23/2020 14:11:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,52,50,153,0,0,0,0,0,0,0,0,0,0,0,0,52,50,154,msdb,10/23/2020 14:11:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,836,298,652,0,0,0,344,172,172,0,0,0,0,0,0,836,298,653,,10/23/2020 14:11:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,39,37,139,0,0,0,0,0,0,0,0,0,0,0,0,40,37,139,msdb,10/23/2020 14:11:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,955,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,956,924,2065,msdb,10/23/2020 14:11:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
60,59533,623,3617,0,0,32,23692,393,441,0,0,3,0,0,0,59552,623,7078,StackOverflow2010,10/23/2020 14:11:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
123,148308,755,11849,0,0,4294,109782,890,2106,1,0,2,0,0,0,148354,755,98722,StackOverflow2010,10/23/2020 14:11:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,142,43,87,0,0,0,4,2,2,0,0,0,0,0,0,143,43,88,,10/23/2020 14:11:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,12686,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,60002,4380,649460,msdb,10/23/2020 14:11:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,21666,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,58482,3407,386448,msdb,10/23/2020 14:11:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,103,41,305,0,0,0,6,3,3,0,0,0,0,0,0,104,41,306,master,10/23/2020 14:11:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
47,95386164,1988053,2095505,1,0,1,1193652,25112,25661,0,0,0,0,0,0,60914096,1033151,2314955,StackOverflow2010,10/23/2020 14:11:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
1,671,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,671,644,1782,msdb,10/23/2020 14:11:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,671,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,673,241,1076,msdb,10/23/2020 14:11:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,4184,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,4188,649,11373,msdb,10/23/2020 14:11:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,356,113,529,0,0,0,10,5,85,0,0,0,0,0,0,358,113,530,msdb,10/23/2020 14:11:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1601,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1601,482,1314,,10/23/2020 14:11:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,46,18,101,0,0,0,6,3,4,0,0,0,0,0,0,46,18,101,msdb,10/23/2020 14:11:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,2073,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2074,1926,88271,msdb,10/23/2020 14:11:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,611,406,761,0,0,0,38,38,38,0,0,0,0,0,0,612,406,762,msdb,10/23/2020 14:11:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
5475,219688,10,3639,0,0,48,16624,3,20,27,0,5,0,0,0,276585,10,65613,StackOverflow2010,10/23/2020 14:11:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,987,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,988,133,1588,msdb,10/23/2020 14:11:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,943,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,944,861,190587,msdb,10/23/2020 14:11:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,1812,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,1813,768,62564,msdb,10/23/2020 14:11:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1989,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1989,526,1441,,10/23/2020 14:11:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
48,1385818,23611,92218,0,0,49,28851,601,683,3,0,2,0,0,0,2116768,23805,294711,StackOverflow2010,10/23/2020 14:12:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
77,89592,755,11849,0,0,4294,68739,890,2106,3,0,2,0,0,0,89619,755,98722,StackOverflow2010,10/23/2020 14:12:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
4060,256830,20,9394,0,0,32,12909,3,19,96,0,5,0,0,0,292651,20,22739,StackOverflow2010,10/23/2020 14:12:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
